Mean Values
year,week,SMN,SMT,VCI,TCI,VHI,%Area_VHI_LESS_15,%Area_VHI_LESS_35
1988, 10, 0.0501,261.221, 20.14, 76.72, 48.43,  0.00,  7.10
1988, 11, 0.0535,262.970, 17.43, 77.23, 47.33,  0.00,  9.24
1988, 12, 0.0601,265.406, 15.68, 76.44, 46.06,  0.00, 11.71
1988, 13, 0.0703,268.787, 15.64, 71.06, 43.35,  0.00, 18.34
1988, 14, 0.0873,272.735, 19.63, 61.70, 40.66,  0.04, 28.52
1988, 15, 0.1084,275.681, 25.58, 54.84, 40.21,  0.07, 28.56
1988, 16, 0.1319,278.593, 18.71, 69.82, 44.27,  0.07, 17.58
1988, 17, 0.1571,281.127, 20.00, 69.75, 44.88,  0.11, 15.91
1988, 18, 0.1840,283.684, 20.20, 67.81, 44.00,  0.00, 17.47
1988, 19, 0.2122,286.099, 20.27, 64.15, 42.21,  0.07, 21.42
1988, 20, 0.2416,288.045, 18.27, 60.72, 39.49,  0.07, 30.19
1988, 21, 0.2618,288.689, 19.94, 59.86, 39.90,  0.14, 29.58
1988, 22, 0.2770,289.014, 21.89, 58.91, 40.40,  0.18, 28.60
1988, 23, 0.2897,289.279, 25.05, 58.39, 41.72,  0.14, 24.36
1988, 24, 0.3054,289.874, 30.40, 55.81, 43.10,  0.11, 20.66
1988, 25, 0.3181,290.332, 34.77, 55.09, 44.93,  0.04, 17.29
1988, 26, 0.3365,291.298, 41.83, 49.38, 45.60,  0.04, 15.26
1988, 27, 0.3552,292.388, 50.35, 42.16, 46.25,  0.04, 12.69
1988, 28, 0.3708,293.039, 58.75, 39.12, 48.93,  0.11,  7.68
1988, 29, 0.3770,293.125, 63.47, 40.59, 52.03,  0.04,  5.00
1988, 30, 0.3752,292.919, 63.70, 44.37, 54.03,  0.00,  2.46
1988, 31, 0.3682,292.526, 62.22, 49.32, 55.77,  0.00,  1.85
1988, 32, 0.3641,292.572, 62.56, 48.49, 55.52,  0.04,  2.28
1988, 33, 0.3573,292.587, 62.06, 45.14, 53.60,  0.07,  3.52
1988, 34, 0.3369,291.484, 54.65, 47.09, 50.87,  0.14,  6.60
1988, 35, 0.3111,290.079, 47.44, 46.94, 47.19,  0.14, 12.79
1988, 36, 0.2862,288.544, 44.10, 45.78, 44.94,  0.51, 17.98
1988, 37, 0.2607,287.004, 40.58, 44.90, 42.74,  0.73, 24.50
1988, 38, 0.2364,285.498, 37.35, 46.45, 41.90,  0.83, 26.13
1988, 39, 0.2211,284.057, 38.85, 45.62, 42.23,  0.87, 25.19
1988, 40, 0.2080,282.482, 41.31, 42.72, 42.01,  0.51, 24.68
1988, 41, 0.1945,280.541, 43.62, 41.00, 42.31,  0.36, 23.89
1988, 42, 0.1750,277.929, 43.49, 42.79, 43.14,  0.47, 22.33
1988, 43, 0.1504,274.524, 40.27, 49.69, 44.98,  0.22, 17.51
1988, 44, 0.1241,271.081, 35.09, 54.44, 44.76,  0.04, 17.25
1988, 45,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1988, 46, 0.0891,265.975, 35.44, 49.69, 42.56,  0.00, 21.57
1988, 47, 0.0744,263.446, 36.09, 50.19, 43.14,  0.07, 21.46
1988, 48, 0.0629,261.345, 35.55, 50.67, 43.11,  0.14, 23.85
1988, 49, 0.0554,259.874, 32.74, 50.19, 41.47,  0.14, 29.83
1988, 50, 0.0487,259.114, 27.11, 48.35, 37.72,  0.73, 43.10
1988, 51, 0.0490,259.583, 30.35, 41.12, 35.73,  1.74, 50.45
1988, 52, 0.0502,260.160, 35.91, 34.50, 35.20,  1.67, 52.95
1989,  1, 0.0504,261.290, 39.37, 25.68, 32.52,  4.10, 61.94
1989,  2, 0.0533,263.004, 42.72, 19.01, 30.86,  5.00, 68.03
1989,  3, 0.0570,264.958, 47.41, 13.35, 30.38,  5.22, 69.70
1989,  4, 0.0613,266.934, 50.72, 10.70, 30.71,  4.17, 68.10
1989,  5, 0.0666,268.268, 52.14, 11.86, 32.00,  2.17, 64.37
1989,  6, 0.0719,269.306, 51.27, 14.87, 33.07,  0.98, 60.78
1989,  7, 0.0774,270.408, 50.00, 17.08, 33.54,  0.58, 58.17
1989,  8, 0.0872,272.133, 51.66, 17.07, 34.37,  0.29, 54.51
1989,  9, 0.0937,273.865, 50.77, 17.48, 34.13,  0.25, 56.22
1989, 10, 0.0991,275.108, 49.20, 19.69, 34.44,  0.25, 54.51
1989, 11, 0.1075,276.459, 47.71, 22.02, 34.87,  0.18, 51.94
1989, 12, 0.1215,277.896, 48.94, 26.04, 37.49,  0.11, 38.67
1989, 13, 0.1403,279.413, 53.01, 26.85, 39.93,  0.11, 28.52
1989, 14, 0.1642,281.361, 59.53, 23.92, 41.72,  0.04, 22.91
1989, 15, 0.1885,283.349, 64.72, 20.85, 42.79,  0.04, 19.90
1989, 16, 0.2174,285.650, 63.12, 26.51, 44.81,  0.00, 17.29
1989, 17, 0.2481,287.592, 64.04, 27.42, 45.73,  0.00, 14.24
1989, 18, 0.2855,289.279, 66.72, 28.87, 47.79,  0.04, 10.48
1989, 19, 0.3195,290.351, 68.11, 33.79, 50.94,  0.04,  7.83
1989, 20, 0.3464,290.894, 54.60, 42.04, 48.32,  0.07, 10.87
1989, 21, 0.3675,292.032, 58.08, 37.42, 47.75,  0.14, 12.47
1989, 22, 0.3719,292.232, 57.24, 37.40, 47.32,  0.22, 13.48
1989, 23, 0.3703,292.001, 55.62, 40.28, 47.95,  0.14, 13.45
1989, 24, 0.3749,292.492, 57.27, 37.48, 47.38,  0.14, 14.90
1989, 25, 0.3790,292.848, 58.87, 36.10, 47.48,  0.18, 13.95
1989, 26, 0.3906,293.673, 63.58, 30.13, 46.85,  0.18, 15.01
1989, 27, 0.3912,294.117, 64.95, 27.42, 46.18,  0.29, 17.03
1989, 28, 0.3747,293.847, 59.95, 31.75, 45.85,  0.80, 19.32
1989, 29, 0.3535,293.315, 52.91, 38.63, 45.77,  0.73, 20.81
1989, 30, 0.3380,292.899, 46.22, 44.38, 45.30,  0.87, 20.37
1989, 31, 0.3348,293.143, 46.35, 43.26, 44.80,  0.94, 21.28
1989, 32, 0.3364,293.514, 48.91, 39.54, 44.23,  1.20, 22.65
1989, 33, 0.3314,292.846, 48.93, 42.64, 45.78,  0.83, 19.54
1989, 34, 0.3259,291.965, 49.27, 42.19, 45.73,  0.98, 20.04
1989, 35, 0.3120,290.628, 48.02, 41.40, 44.71,  1.09, 21.49
1989, 36, 0.3005,289.646, 50.44, 35.74, 43.09,  1.09, 24.90
1989, 37, 0.2850,288.550, 51.01, 31.08, 41.04,  0.94, 29.79
1989, 38, 0.2689,286.834, 51.59, 34.15, 42.87,  0.62, 24.86
1989, 39, 0.2602,285.683, 57.07, 30.12, 43.60,  0.47, 21.75
1989, 40, 0.2464,284.431, 60.56, 24.91, 42.73,  0.91, 22.47
1989, 41, 0.2179,282.227, 56.43, 26.10, 41.26,  1.34, 27.62
1989, 42, 0.1922,279.958, 53.47, 25.62, 39.54,  1.99, 32.91
1989, 43, 0.1696,277.695, 51.83, 24.56, 38.20,  2.32, 37.91
1989, 44, 0.1530,275.562, 53.63, 21.75, 37.69,  2.57, 41.17
1989, 45, 0.1284,273.254, 51.44, 20.41, 35.93,  2.65, 49.33
1989, 46, 0.0998,269.620, 45.28, 27.89, 36.58,  1.63, 47.95
1989, 47, 0.0806,266.687, 42.72, 31.90, 37.31,  1.16, 44.26
1989, 48, 0.0700,264.711, 43.44, 31.82, 37.63,  1.23, 44.36
1989, 49, 0.0670,263.637, 46.42, 28.53, 37.48,  1.52, 45.34
1989, 50, 0.0605,262.349, 42.01, 29.28, 35.65,  2.68, 50.74
1989, 51, 0.0584,261.947, 42.40, 27.08, 34.74,  3.70, 53.93
1989, 52, 0.0653,263.033, 55.27, 17.90, 36.58,  3.05, 46.36
1990,  1, 0.0698,263.991, 65.12, 10.55, 37.83,  3.37, 41.68
1990,  2, 0.0729,264.912, 67.41,  8.70, 38.05,  2.65, 39.22
1990,  3, 0.0755,265.348, 69.00,  9.99, 39.50,  1.74, 35.23
1990,  4, 0.0830,266.584, 73.82, 10.46, 42.14,  1.01, 26.31
1990,  5, 0.0935,268.276, 77.82, 10.58, 44.20,  0.18, 18.74
1990,  6, 0.1053,270.762, 79.46,  7.82, 43.64,  0.22, 18.45
1990,  7, 0.1180,272.459, 80.86,  7.85, 44.35,  0.14, 16.02
1990,  8, 0.1350,274.536, 84.46,  6.54, 45.50,  0.07, 11.49
1990,  9, 0.1499,276.506, 86.13,  5.76, 45.94,  0.07,  9.21
1990, 10, 0.1644,278.487, 88.25,  4.99, 46.62,  0.04,  6.85
1990, 11, 0.1789,279.789, 87.93,  7.56, 47.75,  0.00,  5.69
1990, 12, 0.1941,282.322, 87.95,  7.55, 47.75,  0.00,  5.36
1990, 13, 0.2013,283.807, 84.64,  8.32, 46.48,  0.00,  9.21
1990, 14, 0.2050,284.380, 79.51, 10.89, 45.20,  0.00, 13.59
1990, 15, 0.2136,284.603, 75.94, 15.50, 45.72,  0.04, 12.65
1990, 16, 0.2243,284.512, 66.70, 33.40, 50.05,  0.04,  8.59
1990, 17, 0.2459,285.111, 62.87, 44.02, 53.44,  0.00,  3.95
1990, 18, 0.2721,286.200, 60.63, 50.68, 55.66,  0.00,  3.01
1990, 19, 0.2913,286.778, 55.72, 59.56, 57.64,  0.00,  2.32
1990, 20, 0.3032,286.927, 39.38, 68.27, 53.82,  0.00,  3.37
1990, 21, 0.3070,286.847, 35.69, 72.52, 54.11,  0.00,  3.23
1990, 22, 0.3107,287.126, 33.70, 71.94, 52.82,  0.00,  4.46
1990, 23, 0.3172,287.746, 34.63, 69.31, 51.97,  0.00,  5.33
1990, 24, 0.3277,288.869, 38.42, 63.78, 51.10,  0.00,  6.27
1990, 25, 0.3382,290.453, 42.38, 54.77, 48.58,  0.00,  9.79
1990, 26, 0.3409,291.168, 43.42, 50.55, 46.98,  0.04, 12.40
1990, 27, 0.3388,291.316, 43.56, 51.12, 47.34,  0.04, 12.18
1990, 28, 0.3417,291.586, 46.56, 51.74, 49.15,  0.00,  9.35
1990, 29, 0.3383,291.591, 46.97, 54.40, 50.69,  0.00,  6.45
1990, 30, 0.3356,291.686, 45.46, 55.57, 50.51,  0.07,  6.78
1990, 31, 0.3339,292.161, 46.27, 52.28, 49.28,  0.11,  8.77
1990, 32, 0.3265,292.265, 44.61, 50.93, 47.77,  0.25, 13.08
1990, 33, 0.3168,291.640, 42.08, 53.74, 47.91,  0.22, 13.63
1990, 34, 0.3006,290.384, 37.28, 57.22, 47.25,  0.58, 15.62
1990, 35, 0.2781,288.633, 32.60, 60.61, 46.60,  0.58, 17.14
1990, 36, 0.2528,286.365, 29.71, 66.46, 48.08,  0.18, 13.23
1990, 37, 0.2335,284.642, 28.89, 67.25, 48.07,  0.07, 13.88
1990, 38, 0.2251,283.906, 32.28, 62.04, 47.16,  0.11, 15.15
1990, 39, 0.2179,283.293, 37.50, 53.17, 45.33,  0.11, 16.82
1990, 40, 0.2060,282.299, 40.54, 44.37, 42.45,  0.29, 24.47
1990, 41, 0.1947,281.220, 43.97, 35.15, 39.56,  0.69, 32.98
1990, 42, 0.1703,279.243, 41.15, 31.85, 36.50,  1.20, 43.71
1990, 43, 0.1357,275.213, 32.12, 44.41, 38.26,  0.69, 37.33
1990, 44, 0.1066,271.542, 24.56, 51.19, 37.87,  0.83, 39.18
1990, 45, 0.0854,269.089, 20.53, 47.93, 34.23,  2.28, 55.31
1990, 46, 0.0748,266.599, 23.69, 45.87, 34.78,  2.79, 54.69
1990, 47, 0.0690,264.455, 31.00, 44.26, 37.63,  2.03, 44.58
1990, 48, 0.0606,262.290, 33.22, 44.83, 39.02,  2.28, 41.90
1990, 49, 0.0536,260.276, 30.57, 47.11, 38.84,  3.66, 43.78
1990, 50, 0.0533,259.473, 33.01, 45.59, 39.30,  4.13, 44.54
1990, 51, 0.0566,259.274, 40.16, 42.67, 41.41,  3.34, 40.23
1990, 52, 0.0598,259.448, 48.04, 38.49, 43.27,  1.70, 34.87
1991,  1, 0.0650,260.013, 58.90, 32.48, 45.69,  1.16, 25.33
1991,  2, 0.0712,261.002, 65.44, 28.59, 47.02,  0.33, 19.17
1991,  3, 0.0734,261.121, 66.98, 30.83, 48.90,  0.11, 13.30
1991,  4, 0.0685,259.648, 59.06, 44.33, 51.70,  0.04,  7.21
1991,  5, 0.0610,259.301, 47.08, 53.69, 50.38,  0.04,  6.92
1991,  6, 0.0556,260.029, 37.39, 57.10, 47.25,  0.00, 11.02
1991,  7, 0.0508,260.589, 29.59, 60.67, 45.13,  0.00, 17.33
1991,  8, 0.0482,261.826, 24.69, 61.23, 42.96,  0.00, 25.12
1991,  9, 0.0461,263.135, 20.70, 63.10, 41.90,  0.00, 29.90
1991, 10, 0.0467,265.092, 17.72, 62.20, 39.96,  0.00, 35.96
1991, 11, 0.0529,268.059, 16.72, 57.75, 37.23,  0.14, 45.45
1991, 12, 0.0627,270.987, 16.89, 54.84, 35.86,  0.29, 49.55
1991, 13, 0.0709,273.198, 15.89, 53.38, 34.64,  0.58, 54.98
1991, 14, 0.0785,274.885, 15.29, 52.47, 33.88,  1.45, 58.43
1991, 15, 0.0963,277.073, 20.00, 48.64, 34.32,  1.05, 56.14
1991, 16, 0.1158,278.898, 10.67, 68.68, 39.67,  0.44, 34.79
1991, 17, 0.1403,280.415, 12.24, 74.55, 43.39,  0.04, 20.55
1991, 18, 0.1748,282.154, 16.24, 78.04, 47.14,  0.04, 10.33
1991, 19, 0.2113,283.736, 20.04, 80.44, 50.24,  0.04,  6.38
1991, 20, 0.2459,285.103, 19.42, 80.13, 49.78,  0.07,  5.29
1991, 21, 0.2738,286.090, 23.78, 77.75, 50.77,  0.07,  4.64
1991, 22, 0.3021,286.924, 30.76, 73.60, 52.18,  0.00,  4.42
1991, 23, 0.3349,288.382, 42.04, 65.36, 53.70,  0.00,  3.37
1991, 24, 0.3660,290.498, 54.35, 52.29, 53.32,  0.00,  4.20
1991, 25, 0.3931,292.452, 65.48, 39.34, 52.41,  0.00,  4.93
1991, 26, 0.4072,293.549, 71.28, 31.07, 51.18,  0.00,  5.84
1991, 27, 0.4017,293.207, 70.22, 35.01, 52.62,  0.04,  4.93
1991, 28, 0.3927,292.813, 68.48, 40.91, 54.69,  0.00,  4.02
1991, 29, 0.3797,292.522, 65.01, 45.91, 55.46,  0.00,  3.12
1991, 30, 0.3731,292.442, 63.11, 48.60, 55.85,  0.00,  2.65
1991, 31, 0.3633,292.154, 60.36, 52.55, 56.45,  0.00,  2.21
1991, 32, 0.3523,291.780, 57.13, 55.81, 56.47,  0.00,  2.28
1991, 33, 0.3464,291.575, 56.80, 54.70, 55.75,  0.00,  2.50
1991, 34, 0.3467,291.573, 59.75, 46.19, 52.97,  0.00,  4.42
1991, 35, 0.3395,291.090, 60.82, 37.22, 49.02,  0.00,  8.44
1991, 36, 0.3253,290.056, 61.41, 32.38, 46.89,  0.11, 10.98
1991, 37, 0.3140,289.103, 63.68, 26.22, 44.95,  0.04, 13.95
1991, 38, 0.3083,288.755, 69.28, 15.57, 42.42,  0.07, 19.61
1991, 39, 0.2937,287.641, 72.64, 11.38, 42.01,  0.04, 18.49
1991, 40, 0.2658,285.408, 69.99, 16.22, 43.10,  0.07, 16.53
1991, 41, 0.2322,282.459, 63.69, 24.31, 44.00,  0.07, 16.42
1991, 42, 0.1993,278.591, 57.15, 37.06, 47.10,  0.04, 11.35
1991, 43, 0.1648,274.334, 48.92, 50.76, 49.84,  0.04,  7.83
1991, 44, 0.1261,270.278, 36.86, 59.78, 48.32,  0.04, 11.96
1991, 45, 0.0975,267.102, 29.60, 60.72, 45.16,  0.11, 20.62
1991, 46, 0.0827,265.343, 31.37, 53.40, 42.38,  0.54, 28.27
1991, 47, 0.0750,263.896, 38.49, 47.76, 43.12,  0.62, 27.76
1991, 48, 0.0686,262.684, 43.74, 43.39, 43.56,  0.58, 27.26
1991, 49, 0.0626,261.291, 42.86, 42.21, 42.54,  0.65, 29.65
1991, 50, 0.0643,260.783, 48.19, 38.58, 43.39,  0.29, 26.39
1991, 51, 0.0662,260.725, 53.77, 34.43, 44.10,  0.07, 23.16
1991, 52, 0.0657,260.765, 56.68, 31.03, 43.85,  0.04, 22.51
1992,  1, 0.0673,261.232, 63.05, 25.56, 44.30,  0.11, 20.88
1992,  2, 0.0687,261.879, 63.32, 23.83, 43.58,  0.11, 20.30
1992,  3, 0.0708,262.354, 64.63, 24.48, 44.55,  0.04, 15.37
1992,  4, 0.0712,262.662, 62.18, 29.33, 45.76,  0.00, 11.49
1992,  5, 0.0680,262.443, 53.90, 38.47, 46.19,  0.00,  8.81
1992,  6, 0.0666,262.682, 46.96, 45.06, 46.01,  0.00,  7.94
1992,  7, 0.0689,264.001, 43.69, 45.73, 44.71,  0.00, 10.15
1992,  8, 0.0752,265.919, 43.47, 44.01, 43.74,  0.00, 12.72
1992,  9, 0.0826,267.993, 43.85, 42.71, 43.28,  0.00, 14.86
1992, 10, 0.0872,269.694, 42.03, 42.67, 42.35,  0.00, 20.01
1992, 11, 0.0917,271.293, 38.65, 43.73, 41.19,  0.00, 27.36
1992, 12, 0.0961,272.218, 34.76, 49.47, 42.12,  0.00, 25.23
1992, 13, 0.1048,273.532, 33.48, 51.67, 42.57,  0.04, 24.39
1992, 14, 0.1226,276.053, 37.37, 47.30, 42.33,  0.00, 24.90
1992, 15, 0.1442,278.543, 42.84, 42.23, 42.53,  0.00, 20.66
1992, 16, 0.1721,281.128, 39.45, 55.30, 47.38,  0.00,  9.90
1992, 17, 0.2035,283.554, 42.35, 54.93, 48.64,  0.00,  5.94
1992, 18, 0.2365,285.483, 44.11, 56.28, 50.20,  0.00,  4.02
1992, 19, 0.2672,287.016, 44.59, 58.36, 51.48,  0.00,  3.15
1992, 20, 0.2907,288.194, 34.59, 60.55, 47.57,  0.04,  6.81
1992, 21, 0.3130,289.331, 37.58, 56.47, 47.02,  0.04,  8.44
1992, 22, 0.3321,290.321, 41.70, 50.87, 46.29,  0.04,  9.79
1992, 23, 0.3466,291.067, 46.14, 46.96, 46.55,  0.00,  9.86
1992, 24, 0.3647,292.090, 53.34, 40.58, 46.96,  0.04,  9.68
1992, 25, 0.3822,293.043, 60.44, 34.72, 47.58,  0.07,  8.23
1992, 26, 0.3936,293.896, 65.15, 28.29, 46.72,  0.00,  9.64
1992, 27, 0.3980,294.753, 68.17, 21.81, 44.99,  0.11, 14.35
1992, 28, 0.3937,295.313, 68.26, 18.50, 43.38,  0.25, 20.37
1992, 29, 0.3853,295.924, 66.64, 14.42, 40.53,  0.91, 30.45
1992, 30, 0.3738,296.466, 62.59, 11.01, 36.80,  2.10, 44.98
1992, 31, 0.3599,296.950, 57.79,  7.88, 32.84,  5.00, 59.95
1992, 32, 0.3477,297.103, 53.97,  6.31, 30.14,  8.41, 68.29
1992, 33, 0.3297,296.669, 47.36,  6.78, 27.07, 15.84, 75.93
1992, 34, 0.3054,295.205, 38.19, 10.72, 24.45, 23.27, 80.54
1992, 35, 0.2758,292.806, 30.14, 20.11, 25.12, 22.58, 78.29
1992, 36, 0.2414,289.399, 23.49, 38.31, 30.90,  9.90, 64.23
1992, 37, 0.2175,286.591, 20.85, 50.07, 35.46,  3.48, 50.63
1992, 38, 0.1940,284.086, 17.73, 61.27, 39.50,  0.98, 37.40
1992, 39, 0.1736,281.139, 16.59, 73.73, 45.16,  0.11, 19.07
1992, 40, 0.1557,277.906, 15.75, 82.93, 49.34,  0.00,  8.15
1992, 41, 0.1410,275.228, 16.02, 85.57, 50.79,  0.00,  6.12
1992, 42, 0.1207,272.223, 14.05, 87.47, 50.76,  0.00,  5.04
1992, 43, 0.1021,269.377, 12.95, 86.98, 49.96,  0.00,  5.44
1992, 44, 0.0909,267.476, 14.61, 78.39, 46.50,  0.00, 11.93
1992, 45, 0.0866,265.700, 20.96, 69.00, 44.98,  0.00, 17.14
1992, 46, 0.0821,264.031, 29.57, 60.95, 45.26,  0.00, 16.13
1992, 47, 0.0769,262.333, 39.13, 56.54, 47.83,  0.00, 11.16
1992, 48, 0.0742,261.301, 49.26, 51.24, 50.25,  0.00,  9.06
1992, 49, 0.0704,259.970, 52.38, 50.00, 51.19,  0.00,  8.30
1992, 50, 0.0676,259.261, 53.13, 47.77, 50.45,  0.04,  9.90
1992, 51, 0.0683,259.272, 57.45, 43.17, 50.31,  0.11, 10.08
1992, 52, 0.0682,259.058, 61.11, 40.97, 51.04,  0.00,  9.02
1993,  1, 0.0677,258.354, 64.60, 41.74, 53.17,  0.00,  7.10
1993,  2, 0.0695,258.491, 65.03, 41.52, 53.28,  0.00,  5.47
1993,  3, 0.0707,259.573, 64.95, 38.62, 51.78,  0.00,  5.73
1993,  4, 0.0716,260.760, 62.94, 38.72, 50.83,  0.07,  5.84
1993,  5, 0.0730,261.753, 59.28, 41.63, 50.46,  0.04,  5.40
1993,  6, 0.0711,261.324, 51.39, 51.14, 51.26,  0.00,  3.34
1993,  7, 0.0664,261.045, 42.16, 59.00, 50.58,  0.00,  2.46
1993,  8, 0.0612,261.371, 34.11, 63.94, 49.03,  0.00,  3.59
1993,  9, 0.0594,261.929, 29.31, 69.00, 49.15,  0.00,  3.05
1993, 10, 0.0584,262.481, 24.96, 73.27, 49.12,  0.00,  4.39
1993, 11, 0.0592,263.431, 20.47, 76.26, 48.36,  0.00,  6.67
1993, 12, 0.0674,264.975, 19.53, 77.57, 48.55,  0.00,  7.21
1993, 13, 0.0762,266.605, 18.72, 77.93, 48.32,  0.00,  8.15
1993, 14, 0.0922,268.663, 22.10, 75.89, 48.99,  0.00,  7.28
1993, 15, 0.1187,272.838, 30.49, 65.95, 48.22,  0.00,  8.01
1993, 16, 0.1583,278.705, 32.07, 69.08, 50.58,  0.00,  5.26
1993, 17, 0.2010,283.677, 40.64, 53.81, 47.22,  0.00,  9.06
1993, 18, 0.2392,286.855, 44.92, 46.36, 45.64,  0.00, 11.27
1993, 19, 0.2783,288.465, 49.15, 47.80, 48.47,  0.04,  6.45
1993, 20, 0.3116,289.521, 41.83, 51.74, 46.78,  0.00,  7.90
1993, 21, 0.3374,290.381, 46.44, 49.31, 47.88,  0.00,  6.52
1993, 22, 0.3530,290.595, 49.56, 49.05, 49.30,  0.00,  5.58
1993, 23, 0.3587,290.559, 50.81, 50.49, 50.65,  0.00,  4.82
1993, 24, 0.3560,290.080, 49.56, 55.06, 52.31,  0.00,  3.91
1993, 25, 0.3516,289.603, 47.78, 60.70, 54.24,  0.00,  2.97
1993, 26, 0.3439,289.036, 44.88, 65.72, 55.30,  0.00,  2.36
1993, 27, 0.3433,288.900, 45.73, 68.17, 56.95,  0.00,  2.14
1993, 28, 0.3462,289.115, 48.78, 69.82, 59.30,  0.00,  1.45
1993, 29, 0.3570,289.862, 55.20, 67.72, 61.46,  0.00,  1.09
1993, 30, 0.3654,290.473, 59.46, 65.70, 62.58,  0.00,  0.76
1993, 31, 0.3735,290.686, 64.87, 65.57, 65.22,  0.00,  0.44
1993, 32, 0.3721,290.183, 66.51, 70.04, 68.27,  0.00,  0.18
1993, 33, 0.3569,289.128, 62.04, 76.19, 69.12,  0.00,  0.18
1993, 34, 0.3313,287.643, 52.47, 80.53, 66.50,  0.00,  0.25
1993, 35, 0.3063,286.212, 45.91, 79.97, 62.94,  0.00,  0.69
1993, 36, 0.2850,284.756, 44.05, 77.96, 61.00,  0.00,  0.94
1993, 37, 0.2680,283.472, 43.82, 75.58, 59.70,  0.00,  1.70
1993, 38, 0.2484,282.198, 42.55, 75.17, 58.86,  0.00,  1.88
1993, 39, 0.2254,280.577, 40.83, 74.56, 57.70,  0.00,  2.57
1993, 40, 0.1992,278.536, 37.29, 73.67, 55.48,  0.00,  3.99
1993, 41, 0.1730,276.054, 32.95, 74.71, 53.83,  0.04,  4.97
1993, 42, 0.1544,273.597, 32.69, 74.28, 53.48,  0.00,  4.68
1993, 43, 0.1370,270.720, 33.00, 75.55, 54.28,  0.00,  3.30
1993, 44, 0.1270,267.712, 37.22, 76.35, 56.78,  0.00,  1.96
1993, 45, 0.1137,264.936, 40.64, 74.44, 57.54,  0.00,  1.09
1993, 46, 0.1027,262.621, 47.62, 69.50, 58.56,  0.00,  1.09
1993, 47, 0.0946,260.264, 56.91, 67.69, 62.30,  0.00,  0.83
1993, 48, 0.0895,257.813, 65.80, 68.92, 67.36,  0.00,  0.73
1993, 49, 0.0869,255.110, 71.09, 72.77, 71.93,  0.00,  1.09
1993, 50, 0.0886,253.363, 76.90, 73.81, 75.36,  0.00,  1.38
1993, 51, 0.0905,252.001, 80.93, 75.23, 78.08,  0.00,  1.20
1993, 52, 0.0906,251.032, 83.21, 76.11, 79.66,  0.00,  0.91
1994,  1, 0.0908,250.755, 86.17, 74.97, 80.57,  0.00,  0.73
1994,  2, 0.0900,251.115, 84.97, 73.49, 79.23,  0.00,  0.44
1994,  3, 0.0908,252.169, 84.23, 71.82, 78.02,  0.00,  0.36
1994,  4, 0.0917,253.311, 82.04, 72.38, 77.21,  0.00,  0.11
1994,  5, 0.0919,253.968, 76.63, 76.47, 76.55,  0.00,  0.00
1994,  6, 0.0906,255.305, 68.44, 77.10, 72.77,  0.00,  0.00
1994,  7, 0.0904,256.728, 61.35, 76.89, 69.12,  0.00,  0.00
1994,  8, 0.0902,258.600, 54.93, 75.21, 65.07,  0.00,  0.00
1994,  9, 0.0934,261.130, 51.51, 72.44, 61.97,  0.00,  0.00
1994, 10, 0.0971,264.025, 48.68, 67.40, 58.04,  0.00,  0.18
1994, 11, 0.1034,267.285, 45.87, 61.55, 53.71,  0.00,  0.54
1994, 12, 0.1148,270.328, 45.51, 57.95, 51.73,  0.00,  1.34
1994, 13, 0.1290,273.152, 46.88, 53.64, 50.26,  0.00,  2.76
1994, 14, 0.1418,275.590, 47.83, 49.33, 48.58,  0.00,  5.33
1994, 15, 0.1593,277.649, 50.52, 45.95, 48.24,  0.00,  5.94
1994, 16, 0.1857,280.116, 46.75, 60.99, 53.86,  0.00,  1.88
1994, 17, 0.2143,281.908, 47.64, 64.84, 56.24,  0.00,  1.27
1994, 18, 0.2466,283.144, 48.85, 70.81, 59.83,  0.00,  0.47
1994, 19, 0.2782,284.419, 49.69, 74.48, 62.09,  0.00,  0.22
1994, 20, 0.3047,285.216, 39.70, 77.51, 58.60,  0.00,  0.51
1994, 21, 0.3252,286.093, 42.35, 75.86, 59.10,  0.00,  0.40
1994, 22, 0.3470,287.022, 47.66, 71.58, 59.62,  0.00,  0.44
1994, 23, 0.3710,288.033, 55.92, 66.79, 61.35,  0.00,  0.47
1994, 24, 0.4002,289.488, 67.50, 59.37, 63.43,  0.00,  0.11
1994, 25, 0.4244,291.162, 76.96, 49.58, 63.27,  0.00,  0.07
1994, 26, 0.4368,292.604, 81.71, 39.02, 60.36,  0.00,  0.36
1994, 27, 0.4385,293.524, 83.64, 32.47, 58.05,  0.00,  0.51
1994, 28, 0.4299,294.391, 82.58, 26.99, 54.78,  0.00,  1.52
1994, 29, 0.4152,295.077, 78.88, 22.79, 50.83,  0.00,  4.86
1994, 30, 0.3937,295.081, 71.74, 24.52, 48.13,  0.00,  8.63
1994, 31, 0.3725,294.706, 63.77, 29.14, 46.45,  0.07, 14.10
1994, 32, 0.3534,294.018, 56.82, 35.18, 46.00,  0.18, 18.09
1994, 33, 0.3362,292.648, 50.85, 44.55, 47.70,  0.22, 15.11
1994, 34, 0.3278,291.668, 49.74, 44.51, 47.13,  0.40, 16.75
1994, 35, 0.3308,291.137, 56.38, 35.03, 45.70,  1.23, 19.14
1994, 36, 0.3412,291.029, 67.90, 21.34, 44.62,  3.23, 19.97
   0,  0,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
